time;x1;y1;x2;y2
52.504754;309;139;290;351
52.536561;307;139;315;225
52.572490;303;139;314;224
52.604518;297;139;311;224
52.636442;293;138;240;341
52.672707;288;138;231;339
52.704646;285;137;221;336
52.744102;280;137;295;235
52.769003;276;136;203;331
52.804765;275;134;196;329
52.836542;288;211;190;328
52.869035;287;212;185;327
52.904408;284;212;181;327
52.936581;283;212;178;328
52.968613;282;209;177;328
53.004523;281;209;178;329
53.036437;279;211;180;331
53.079416;282;204;184;333
53.083145;282;209;177;328
53.134782;283;212;198;337
53.160526;278;219;180;331
53.201762;223;342;221;341
53.237442;274;134;228;344
53.270992;276;136;239;346
53.302061;280;137;248;349
53.337766;286;137;606;380
53.370111;291;138;280;351
53.401711;297;139;293;352
53.433568;305;139;306;352
53.470371;310;139;319;352
53.501762;316;138;332;351
53.533688;320;138;344;350
53.569528;324;137;354;349
53.601606;327;137;363;347
53.634874;330;136;371;347
53.669754;534;357;378;348
53.701722;613;230;354;349
53.734499;613;230;391;348
53.766513;613;230;394;348
53.802480;613;232;606;378
53.834641;613;230;606;382
53.866419;613;230;606;382
53.902725;613;230;606;381
53.934657;613;230;606;377
53.967780;613;231;606;378
54.000630;335;135;606;383
54.032560;334;135;606;383
54.068470;333;136;606;383
54.100496;331;136;606;384
54.132515;330;136;371;353
54.168636;328;137;365;352
54.200561;327;137;359;351
54.232746;325;137;352;351
54.268518;322;138;346;351
54.300742;320;138;336;351
54.332657;318;138;326;352
54.368552;316;138;315;352
54.400749;315;138;303;351
54.432526;310;139;291;351
54.464628;307;139;281;350
54.500633;305;138;314;224
54.532629;299;138;308;234
54.564610;293;138;246;346
54.600556;288;138;237;345
54.632550;284;137;229;343
54.664940;281;137;222;341
54.701254;277;136;216;339
54.732717;275;135;207;338
54.765073;274;134;203;337
54.801216;274;133;199;337
54.832553;280;237;197;337
54.864508;278;237;196;336
54.902681;277;238;196;337
54.930866;277;238;198;337
54.973507;278;238;201;338
54.976510;278;237;196;336
55.031500;273;133;218;339
55.063455;274;134;221;342
55.099445;275;135;226;344
55.131560;276;135;233;345
55.163566;279;136;242;347
55.199869;282;137;248;349
55.231545;286;138;606;384
55.263441;290;138;279;351
55.299556;294;139;284;352
55.331608;301;139;296;352
55.363536;306;139;306;352
55.396365;309;139;316;352
55.431620;313;138;326;352
55.463569;316;138;335;351
55.495550;319;138;344;350
55.532003;321;138;350;350
55.563797;324;137;357;349
55.596062;326;137;362;350
55.631596;327;137;367;351
55.663513;328;137;371;351
55.696269;330;136;374;354
55.731567;330;136;376;353
55.763650;330;136;377;352
55.795666;331;136;606;373
55.831504;331;136;606;373
55.863489;331;136;606;372
55.895525;331;136;606;372
55.931610;330;136;606;372
55.964445;330;136;605;374
55.995577;328;137;369;352
56.027554;328;137;365;352
56.063862;327;137;361;351
56.095553;326;137;357;349
56.127875;325;137;352;350
56.179065;323;138;346;350
56.179399;322;138;361;351
56.227555;319;138;329;351
56.263484;316;138;320;351
